Due Date,Date Completed,Task Name,Task Type,Assignees,Plantings Assigned,Location Assigned,Method,Sub-method,Input,Description,Manufacturer,OMRI,Application Rate Amount,Application Rate Amount Unit,Application Rate Area,Comments,Name Of Pest Identified,Number Of Minutes,Lines Of Drip,360 Pipe #Lines,360 Pipe Minutes,360 Pipe Heads Per Line,180 Pipe #Lines,180 Pipe Minutes,180 Pipe Heads Per Line,Total Inches,Total Gallons,Completed,Total Labor Hours
04/12/2018,30/03/2019,Transplant,Transplant,Garden Admin,Lettuce Generic Variety 04/12/2018 ,"Ramim,Ra.3,Block R1,Beds 310",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/12/2018,28/03/2019,Transplant,Transplant,Garden Admin,Celeriac Generic Variety 18/10/2018 ,"Ramim,Ra.3,Block R1,Beds 306",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
12/11/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Onions: Scallions Generic Variety 12/11/2018 ,"Ramim,Ra.3,Block R1,Beds 306",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
18/10/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Celeriac Generic Variety 18/10/2018 ,"Ramim,Ra.3,Block R1,Beds 306",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/11/2018,26/03/2019,Direct Sow,Direct Sow,Garden Admin,Beans: Fava Generic Variety 01/11/2018 ,"Ramim,Ra.3,Block R2,Beds 321",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
14/11/2018,26/03/2019,Direct Sow,Direct Sow,Garden Admin,Beets MIX עלי ביבי 14/11/2018 ,"Ramim,Ra.1,Block L6m,Beds 105",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
26/12/2018,26/03/2019,Direct Sow,Direct Sow,Garden Admin,Beets Chioggia Guardsmark 26/12/2018 ,"Ramim,Ra.2,Block C2,Beds 221",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
26/12/2018,26/03/2019,Direct Sow,Direct Sow,Garden Admin,Beets Boldor 26/12/2018 ,"Ramim,Ra.2,Block C2,Beds 221",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
12/11/2018,26/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Beets Generic Variety 12/11/2018 ,"Ramim,Ra.3,Block R3,Beds 329",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
18/10/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Celery Generic Variety 18/10/2018 ,"Ramim,Ra.2,Block C2,Beds 225",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/12/2018,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Mustard Generic Variety 10/12/2018 ,"Ramim,Ra.1,Block L1,Beds 115",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/12/2018,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Mizuna Generic Variety 10/12/2018 ,"Ramim,Ra.1,Block L1,Beds 115",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/12/2018,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Lettuce: Salad Mix Generic Variety 10/12/2018 ,"Ramim,Ra.1,Block L1,Beds 115",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
04/12/2018,28/03/2019,Transplant,Transplant,Garden Admin,Onions: Scallions Generic Variety 27/09/2018 ,"Ramim,Ra.1,Block L1,Beds 110",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
27/09/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Onions: Scallions Generic Variety 27/09/2018 ,"Ramim,Ra.1,Block L1,Beds 110",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
04/12/2018,28/03/2019,Transplant,Transplant,Garden Admin,Cabbage Generic Variety 04/12/2018 ,"Ramim,Ra.3,Block R2,Beds 325",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
25/12/2018,28/03/2019,Transplant,Transplant,Garden Admin,Cabbage Generic Variety 25/12/2018 ,"Ramim,Ra.2,Block C2,Beds 227",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
03/12/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cabbage Generic Variety 03/12/2018 ,"Ramim,Ra.3,Block R1,Beds 305",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
04/11/2018,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Carrots Nantes Half Long 04/11/2018 ,"Home,HH,Block C,Beds 14",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/12/2018,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Carrots Nantes Half Long 10/12/2018 ,"Ramim,Ra.1,Block L1,Beds 114",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
26/12/2018,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Carrots Mix - מעורב צבעוני 26/12/2018 ,"Ramim,Ra.1,Block L2,Beds 130",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
04/12/2018,28/03/2019,Transplant,Transplant,Garden Admin,Cauliflower Generic Variety 04/12/2018 ,"Ramim,Ra.3,Block R2,Beds 324",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
25/12/2018,28/03/2019,Transplant,Transplant,Garden Admin,Cauliflower Generic Variety 20/11/2018 ,"Ramim,Ra.3,Block R1,Beds 313",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/11/2018,,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cauliflower Generic Variety 20/11/2018 ,"Ramim,Ra.3,Block R1,Beds 313",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
18/11/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Celery Generic Variety 18/11/2018 ,"Ramim,Ra.2,Block C1,Beds 212",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
18/11/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Celeriac Generic Variety 18/11/2018 ,"Ramim,Ra.2,Block C1,Beds 212",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
24/09/2018,28/03/2019,Transplant,Transplant,Garden Admin,Celery Generic Variety 24/09/2018 ,"Ramim,Ra.2,Block C1,Beds 210",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
31/12/2018,28/03/2019,Transplant,Transplant,Garden Admin,Chard Fordhook Giant 01/11/2018 ,"Home,HH,Block A,Beds 5",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/11/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Chard Fordhook Giant 01/11/2018 ,"Home,HH,Block A,Beds 5",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
07/08/2018,28/03/2019,Transplant,Transplant,Garden Admin,Kale Lacinato (Dinosaur) 05/07/2018 ,"Home,HH,Block A,Beds 5",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
05/07/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Kale Lacinato (Dinosaur) 05/07/2018 ,"Home,HH,Block A,Beds 5",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
31/12/2018,28/03/2019,Transplant,Transplant,Garden Admin,Kale Lacinato (Dinosaur) 01/11/2018 ,"Home,HH,Block A,Beds 6",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/11/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Kale Lacinato (Dinosaur) 01/11/2018 ,"Home,HH,Block A,Beds 6",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
18/01/2018,28/03/2019,Transplant,Transplant,Garden Admin,Kale Lacinato (Dinosaur) 18/01/2018 ,"Home,HH,Block A,Beds 6",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/09/2018,28/03/2019,Transplant,Transplant,Garden Admin,Kale Lacinato (Dinosaur) 19/08/2018 ,"Home,HH,Block B,Beds 7",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/09/2018,28/03/2019,Transplant,Transplant,Garden Admin,Chard Fordhook Giant 21/08/2018 ,"Home,HH,Block B,Beds 7",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
21/08/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Chard Fordhook Giant 21/08/2018 ,"Home,HH,Block B,Beds 7",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
19/08/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Kale Lacinato (Dinosaur) 19/08/2018 ,"Home,HH,Block B,Beds 7",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
23/09/2018,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Garlic שני - מהגינה 23/09/2018 ,"Home,HH,Block B,Beds 9-12",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
18/10/2018,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Peas Tall Telephone 18/10/2018 ,"Home,HH,Block C,Beds 13,15",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
18/12/2018,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Peas Tall Telephone 18/12/2018 ,"Home,HH,Block C,Beds 18",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
14/11/2018,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Lettuce: Salad Mix Sativa L. 1836 14/11/2018 ,"Ramim,Ra.1,Block L6m,Beds 104",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
21/11/2018,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Lettuce: Salad Mix Sativa L. 1836 21/11/2018 ,"Ramim,Ra.1,Block L1,Beds 112",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
21/11/2018,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Kale Red Russian 21/11/2018 ,"Ramim,Ra.1,Block L1,Beds 112",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/12/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Lettuce מסולסלת מעורב 01/12/2018 ,"Ramim,Ra.1,Block L1,Beds 116",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/12/2018,30/03/2019,Direct Sow,Direct Sow,Garden Admin,Turnips lodigiana לבן שטוח 10/12/2018 ,"Ramim,Ra.1,Block L1,Beds 118",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/12/2018,30/03/2019,Direct Sow,Direct Sow,Garden Admin,Parsley Root Generic Variety 10/12/2018 ,"Ramim,Ra.1,Block L1,Beds 118",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/12/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cilantro Santirini - נטע 13/12/2018 ,"Ramim,Ra.1,Block L1,Beds 119",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
18/11/2018,30/03/2019,Transplant,Transplant,Garden Admin,Lettuce מסולסלת מעורב 18/11/2018 ,"Ramim,Ra.1,Block L2,Beds 121",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
23/10/2018,30/03/2019,Direct Sow,Direct Sow,Garden Admin,Spinach Generic Variety 23/10/2018 ,"Ramim,Ra.1,Block L2,Beds 122",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
18/12/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Lettuce Generic Variety 18/12/2018 ,"Ramim,Ra.1,Block L2,Beds 123",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
29/07/2018,30/03/2019,Transplant,Transplant,Garden Admin,Chard Bright Lights 24/06/2018 ,"Ramim,Ra.1,Block L2,Beds 124",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
24/06/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Chard Bright Lights 24/06/2018 ,"Ramim,Ra.1,Block L2,Beds 124",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
31/12/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Dill Generic Variety 31/12/2018 ,"Ramim,Ra.2,Block C6m,Beds 201",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
26/12/2018,30/03/2019,Direct Sow,Direct Sow,Garden Admin,Parsley Root Generic Variety 26/12/2018 ,"Ramim,Ra.2,Block C6m,Beds 202",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/12/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Parsley Green Perle - מסולסלת 13/12/2018 ,"Ramim,Ra.2,Block C6m,Beds 204",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
21/11/2018,30/03/2019,Direct Sow,Direct Sow,Garden Admin,Parsley Root Generic Variety 21/11/2018 ,"Ramim,Ra.2,Block C6m,Beds 205",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
04/09/2018,30/03/2019,Transplant,Transplant,Garden Admin,Parsley Green Perle - מסולסלת 04/09/2018 ,"Ramim,Ra.2,Block C6m,Beds 207",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
25/12/2018,30/03/2019,Transplant,Transplant,Garden Admin,Kohlrabi Generic Variety 25/12/2018 ,"Ramim,Ra.2,Block C2,Beds 217",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
26/12/2018,30/03/2019,Direct Sow,Direct Sow,Garden Admin,Spinach Giant Winter 26/12/2018 ,"Ramim,Ra.2,Block C2,Beds 224",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
25/12/2018,30/03/2019,Transplant,Transplant,Garden Admin,Fennel Generic Variety 25/12/2018 ,"Ramim,Ra.2,Block C2,Beds 226",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
25/12/2018,30/03/2019,Transplant,Transplant,Garden Admin,Onions: Scallions Generic Variety 23/10/2018 ,"Ramim,Ra.2,Block C2,Beds 226",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
23/10/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Onions: Scallions Generic Variety 23/10/2018 ,"Ramim,Ra.2,Block C2,Beds 226",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
27/12/2018,30/03/2019,Transplant,Transplant,Garden Admin,Cilantro Santirini - נטע 10/11/2018 ,"Ramim,Ra.3,Block R6m,Beds 301",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/11/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cilantro Santirini - נטע 10/11/2018 ,"Ramim,Ra.3,Block R6m,Beds 301",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
14/11/2018,30/03/2019,Transplant,Transplant,Garden Admin,Cilantro Santirini - נטע 29/09/2018 ,"Ramim,Ra.3,Block R6m,Beds 302",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
29/09/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cilantro Santirini - נטע 29/09/2018 ,"Ramim,Ra.3,Block R6m,Beds 302",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
27/12/2018,30/03/2019,Transplant,Transplant,Garden Admin,Parsley Italian Flat 12/11/2018 ,"Ramim,Ra.3,Block R6m,Beds 304",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
12/11/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Parsley Italian Flat 12/11/2018 ,"Ramim,Ra.3,Block R6m,Beds 304",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
27/11/2018,30/03/2019,Transplant,Transplant,Garden Admin,Leeks Generic Variety 19/09/2018 ,"Ramim,Ra.3,Block R1,Beds 307",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
19/09/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Leeks Generic Variety 19/09/2018 ,"Ramim,Ra.3,Block R1,Beds 307",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
09/10/2018,30/03/2019,Transplant,Transplant,Garden Admin,Celeriac Generic Variety 23/08/2018 ,"Ramim,Ra.3,Block R1,Beds 314",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
23/08/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Celeriac Generic Variety 23/08/2018 ,"Ramim,Ra.3,Block R1,Beds 314",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
15/12/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Lettuce Generic Variety 15/12/2018 ,"Ramim,Ra.3,Block R2,Beds 317",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
30/10/2018,30/03/2019,Transplant,Transplant,Garden Admin,Celeriac Generic Variety 30/10/2018 ,"Ramim,Ra.3,Block R2,Beds 319",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
15/12/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Kohlrabi Generic Variety 15/12/2018 ,"Ramim,Ra.3,Block R2,Beds 320",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
04/12/2018,31/03/2019,Transplant,Transplant,Garden Admin,Broccoli Generic Variety 04/12/2018 ,"Ramim,Ra.3,Block R2,Beds 323",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/12/2018,31/03/2019,Transplant,Transplant,Garden Admin,Beets Generic Variety 10/12/2018 ,"Ramim,Ra.3,Block R2,Beds 326",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
04/12/2018,31/03/2019,Transplant,Transplant,Garden Admin,Fennel Generic Variety 11/10/2018 ,"Ramim,Ra.3,Block R2,Beds 328",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
11/10/2018,31/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Fennel Generic Variety 11/10/2018 ,"Ramim,Ra.3,Block R2,Beds 328",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/12/2018,31/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Fennel Generic Variety 13/12/2018 ,"Ramim,Ra.3,Block R3,Beds 330",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/11/2018,02/04/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Dill Generic Variety 13/11/2018 ,"Ramim,Ra.3,Block R6m,Beds 303",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
26/12/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Celeriac Generic Variety 26/12/2018 ,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
18/12/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Broccoli Generic Variety 18/12/2018 ,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
27/11/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Dill Generic Variety 27/11/2018 ,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/11/2018,28/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Chard Bright Lights 01/11/2018 ,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
16/10/2018,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Celery Generic Variety 16/10/2018 ,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
